vehicle_id,speed_kmph,signal_strength_dBm,tx_power_dBm,battery_percent,distance_to_rsu_m,task_type,task_size_MI,deadline_ms,cpu_usage_percent,wlan_delay_ms,fiveg_delay_ms,wan_delay_ms,compute_energy_J,network_energy_J,total_energy_J,failure_probability,processing_delay_ms,offload_location,dps_speed,handover_flag,timestamp_s
V3,109.92,-67.12,23.63,65.53,428.06,SAFETY,261.9,10,72.58,4.0642,0.9186,51.5646,13.095,0.030207,13.125207,0.0534,57.4106,CLOUD,N/A,0,20.06
V3,113.49,-62.64,17.01,67.34,316.04,SAFETY,143.45,10,85.91,1.2258,0.6527,78.9263,14.345,0.000721,14.345721,0.0758,51.8848,RSU,LOW,0,20.56
V3,113.19,-51.83,15.72,65.05,45.72,TRAFFIC,388.42,100,49.02,1.2438,0.964,137.9714,38.842,0.00145,38.84345,0.0663,139.6854,RSU,LOW,0,21.05
V3,116.18,-61.35,18.93,59.64,283.63,SAFETY,183.26,10,64.48,2.5058,0.8281,97.3519,18.326,0.001432,18.327432,0.0371,66.2781,RSU,LOW,0,21.581
V3,115.61,-69.37,22.79,62.79,484.35,SAFETY,148.57,10,66.1,3.5868,0.9456,134.7133,14.857,0.002824,14.859824,0.0752,54.0063,RSU,LOW,0,22.027
V3,113.2,-67.21,20.94,62.31,430.3,TRAFFIC,589.72,100,56.77,2.9176,0.9086,83.2964,29.486,0.036611,29.522611,0.1437,96.4598,CLOUD,N/A,0,22.596
V3,107.63,-56.64,16.21,58.54,166.07,TRAFFIC,381.81,100,67.45,3.2083,0.8429,88.0662,19.0905,0.007977,19.098477,0.0762,96.5887,CLOUD,N/A,0,23.051
V3,111.43,-70.9,22.35,66.81,522.44,TRAFFIC,665.73,100,51.12,2.6557,0.6938,72.1274,33.2865,0.057183,33.343683,0.1435,86.9874,CLOUD,N/A,0,23.558
V3,110.64,-52.52,16.9,66.28,63.11,TRAFFIC,499.72,100,59.64,3.7394,0.4801,132.1592,24.986,0.012238,24.998238,0.0991,143.3137,CLOUD,N/A,0,24.017
V3,114.41,-64.0,17.44,66.08,350.04,INFOTAINMENT,2084.27,1000,39.25,1.2349,0.3237,134.6697,104.2135,0.057799,104.271299,0.1264,181.1936,CLOUD,N/A,0,24.541
V4,100.92,-78.87,28.09,38.51,721.81,TRAFFIC,546.61,100,54.5,2.9514,0.3046,105.1644,27.3305,0.176055,27.506555,0.0775,117.3655,CLOUD,N/A,0,0.098
V4,101.0,-79.08,29.03,38.35,726.92,INFOTAINMENT,1214.03,1000,22.89,1.5956,0.4344,102.6456,60.7015,0.485511,61.187011,0.0897,129.7445,CLOUD,N/A,0,0.537
V4,104.89,-79.66,26.13,38.28,741.52,TRAFFIC,639.15,100,59.61,4.4329,0.8317,59.3501,31.9575,0.131091,32.088591,0.0556,73.6168,CLOUD,N/A,0,1.001
V4,102.54,-79.05,28.92,38.21,726.34,SAFETY,271.59,10,62.86,3.1126,0.3298,71.1417,13.5795,0.105897,13.685397,0.0976,77.204,CLOUD,N/A,0,1.505
V4,101.57,-80.23,27.82,37.77,755.77,SAFETY,285.75,10,69.43,4.8459,0.7109,125.2254,28.575,0.017298,28.592298,0.4593,102.7645,RSU,LOW,1,2.016
V4,103.23,-79.04,29.48,37.68,726.0,SAFETY,251.12,10,64.2,4.9539,0.8069,100.0793,25.112,0.022278,25.134278,0.1107,90.4926,RSU,LOW,1,2.584
V4,104.24,-81.11,26.98,37.59,777.75,TRAFFIC,311.85,100,48.2,4.9703,0.6434,85.5811,15.5925,0.077789,15.670289,0.318,92.542,CLOUD,N/A,0,3.066
V4,101.69,-80.82,28.57,37.64,770.61,SAFETY,130.84,10,81.35,3.5356,0.8178,81.6678,13.084,0.009413,13.093413,0.3021,47.5464,RSU,LOW,1,3.536
V4,103.53,-78.17,27.24,38.3,704.3,SAFETY,181.61,10,60.79,2.4157,0.3651,109.8044,18.161,0.009619,18.170619,0.177,65.2258,RSU,LOW,1,4.039
V4,101.68,-81.96,29.89,36.89,799.01,SAFETY,133.92,10,71.42,1.5554,0.5108,99.3124,13.392,0.013057,13.405057,0.4739,48.3394,RSU,LOW,1,4.548
V4,101.6,-78.35,28.13,38.01,708.8,SAFETY,139.11,10,63.21,2.2186,0.9642,83.2217,13.911,0.009044,13.920044,0.2608,50.6463,RSU,LOW,1,5.033
V4,108.98,-83.1,25.68,36.62,827.56,SAFETY,289.46,10,66.03,2.2567,0.9752,146.8725,28.946,0.010705,28.956705,0.578,104.3538,RSU,LOW,1,5.558
V4,103.25,-82.35,26.96,37.61,808.78,SAFETY,212.77,10,77.77,3.1825,0.7772,105.0099,21.277,0.010566,21.287566,0.4846,76.7665,RSU,LOW,1,6.044
V4,103.74,-82.66,28.98,36.71,816.51,SAFETY,199.86,10,79.0,1.9681,0.7611,121.5236,19.986,0.015803,20.001803,0.3296,72.1397,RSU,LOW,1,6.548
V4,104.84,-83.8,28.46,37.09,845.09,SAFETY,258.14,10,70.79,4.582,0.6758,113.818,25.814,0.018107,25.832107,0.6076,92.8687,RSU,LOW,1,7.036
V4,107.3,-84.72,28.39,38.38,868.12,SAFETY,250.54,10,88.97,2.7218,0.3074,75.8738,12.527,0.086466,12.613466,0.3081,81.4662,CLOUD,N/A,0,7.558
V4,105.29,-83.09,27.94,37.26,827.17,SAFETY,168.99,10,60.74,1.4182,0.5912,146.1728,16.899,0.010516,16.909516,0.6763,60.9448,RSU,LOW,1,8.031
V4,105.38,-80.4,27.38,37.81,759.96,SAFETY,239.35,10,69.57,2.2011,0.8671,61.5085,11.9675,0.065464,12.032964,0.3177,66.8511,CLOUD,N/A,0,8.516
V4,110.67,-77.16,25.8,37.63,678.91,SAFETY,291.69,10,66.96,2.6202,0.4291,114.0479,29.169,0.01109,29.18009,0.1058,104.6041,RSU,LOW,0,9.02
V4,106.75,-83.11,26.03,37.03,827.66,TRAFFIC,623.49,100,41.88,1.407,0.9104,68.696,31.1745,0.124968,31.299468,0.2762,82.6132,CLOUD,N/A,0,9.586
V4,106.11,-82.04,28.06,35.95,800.9,SAFETY,169.58,10,85.37,3.4695,0.8696,120.5988,16.958,0.010849,16.968849,0.5458,61.4339,RSU,LOW,1,10.013
V4,102.01,-76.98,28.47,37.23,674.47,SAFETY,183.65,10,64.14,2.5348,0.43,113.5502,18.365,0.012912,18.377912,0.2291,66.0193,RSU,LOW,0,10.555
V4,105.73,-78.62,27.26,37.89,715.62,SAFETY,171.81,10,60.29,1.5461,0.8707,146.3829,17.181,0.009142,17.190142,0.199,62.2314,RSU,LOW,1,11.042
V4,109.23,-75.41,25.15,36.26,635.33,TRAFFIC,416.84,100,48.25,3.1504,0.4177,95.7321,20.842,0.068224,20.910224,0.105,105.0366,CLOUD,N/A,0,11.511
V4,101.97,-85.93,26.83,34.79,898.19,TRAFFIC,316.64,100,61.57,3.1854,0.9928,60.2416,15.832,0.076302,15.908302,0.2798,67.3095,CLOUD,N/A,0,12.1
V4,105.33,-86.12,27.2,36.77,903.08,INFOTAINMENT,2551.26,1000,27.11,4.2428,0.7115,85.0631,127.563,0.66946,128.23246,0.2666,142.0109,CLOUD,N/A,0,12.514
V4,102.9,-74.6,21.75,37.43,614.96,SAFETY,207.75,10,69.71,3.8162,0.5025,76.7343,10.3875,0.015542,10.403042,0.1179,81.3716,CLOUD,N/A,0,13.01
V4,110.46,-88.36,29.96,34.27,958.91,TRAFFIC,350.76,100,65.98,1.9987,0.798,132.8482,17.538,0.173772,17.711772,0.2989,140.6777,CLOUD,N/A,0,13.558
V4,103.52,-80.87,28.17,36.19,771.65,TRAFFIC,337.24,100,55.47,2.1129,0.9554,86.9071,16.862,0.110639,16.972639,0.2502,94.4348,CLOUD,N/A,0,14.077
V4,108.16,-81.05,28.32,34.27,776.24,SAFETY,112.67,10,76.03,1.8713,0.6008,71.1851,11.267,0.007653,11.274653,0.6313,40.8401,RSU,LOW,1,14.558
V4,106.49,-79.06,28.41,35.6,726.49,SAFETY,119.91,10,83.52,2.8383,0.387,135.7652,11.991,0.008315,11.999315,0.1001,43.212,RSU,LOW,1,15.02
V4,107.72,-84.76,25.79,37.69,869.06,INFOTAINMENT,1548.04,1000,39.64,2.0016,0.5603,140.38,77.402,0.293597,77.695597,0.2806,174.9345,CLOUD,N/A,0,15.57
V4,103.17,-85.98,25.01,34.31,899.59,SAFETY,126.54,10,66.79,3.7199,0.3065,119.5597,12.654,0.004011,12.658011,0.6953,45.4994,RSU,LOW,1,16.013
V4,101.54,-86.74,25.51,35.98,918.54,SAFETY,276.2,10,64.11,4.0938,0.8272,63.3146,13.81,0.049113,13.859113,0.3031,69.4798,CLOUD,N/A,0,16.501
V4,107.33,-86.81,28.14,35.52,920.25,SAFETY,182.34,10,80.6,4.4399,0.3607,60.0465,9.117,0.059409,9.176409,0.2884,64.1166,CLOUD,N/A,0,17.096
V4,103.98,-77.69,25.42,37.53,692.22,SAFETY,220.0,10,78.23,4.1159,0.7833,134.7892,22.0,0.007663,22.007663,0.1603,79.3547,RSU,LOW,0,17.551
V4,108.31,-72.85,24.49,36.38,571.28,INFOTAINMENT,1989.78,1000,23.38,2.9983,0.7158,102.8287,99.489,0.279753,99.768753,0.1434,147.2434,CLOUD,N/A,0,18.013
V4,109.44,-79.58,28.41,34.3,739.61,TRAFFIC,681.78,100,63.11,1.0668,0.3473,76.2185,34.089,0.236382,34.325382,0.1289,91.4368,CLOUD,N/A,0,18.551
V4,107.12,-80.74,28.51,34.7,768.61,SAFETY,207.31,10,78.48,2.1099,0.5169,101.1305,20.731,0.01471,20.74571,0.6232,74.5562,RSU,LOW,1,19.039
V4,107.17,-87.01,25.33,32.0,925.23,TRAFFIC,591.98,100,65.39,1.2316,0.3603,93.4484,29.599,0.10099,29.69999,0.2809,106.6622,CLOUD,N/A,0,19.574
V4,108.24,-87.86,28.51,37.55,946.55,SAFETY,290.6,10,75.69,4.1319,0.8045,66.6963,14.53,0.103102,14.633102,0.2769,73.1829,CLOUD,N/A,0,20.089
V4,108.54,-90.53,26.36,38.27,1013.18,SAFETY,242.46,10,77.3,1.3083,0.6186,86.0124,12.123,0.052434,12.175434,0.2868,91.4245,CLOUD,N/A,0,20.526
V4,101.86,-88.69,26.14,33.69,967.16,SAFETY,108.81,10,85.89,1.9782,0.6302,88.2979,10.881,0.004474,10.885474,0.6725,39.4909,RSU,LOW,1,21.055
V4,109.97,-81.09,26.61,32.14,777.3,SAFETY,244.06,10,68.14,1.3115,0.561,100.2041,24.406,0.011181,24.417181,0.3717,87.7253,RSU,LOW,1,21.598
V4,110.37,-82.35,26.41,37.9,808.77,TRAFFIC,430.92,100,56.59,1.0319,0.4405,106.3807,21.546,0.094269,21.640269,0.2964,115.9995,CLOUD,N/A,0,22.059
V4,105.76,-75.15,29.5,31.56,628.72,TRAFFIC,398.05,100,40.19,2.6401,0.4631,84.6424,19.9025,0.177381,20.079881,0.1451,93.5274,CLOUD,N/A,0,22.5
V4,107.4,-89.74,25.52,30.7,993.59,SAFETY,147.63,10,74.76,1.2396,0.9979,121.1652,14.763,0.005262,14.768262,0.6685,53.7229,RSU,LOW,1,23.052
V4,107.84,-96.95,25.42,35.01,1173.87,SAFETY,126.7,10,84.6,1.2993,0.6975,93.4983,12.67,0.004413,12.674413,0.3947,45.9475,RSU,LOW,1,23.532
V4,108.84,-90.45,26.59,31.78,1011.26,SAFETY,114.94,10,66.08,4.1197,0.7093,65.5411,11.494,0.005242,11.499242,0.4864,41.7593,RSU,LOW,1,24.054
V4,110.48,-78.14,26.33,36.48,703.42,SAFETY,131.52,10,80.58,4.3055,0.7878,54.033,13.152,0.005649,13.157649,0.1656,47.7592,RSU,LOW,1,24.525
V5,59.62,-77.73,27.02,61.08,693.32,TRAFFIC,599.23,100,47.5,2.8482,0.8627,63.9793,29.9615,0.150856,30.112356,0.1483,77.355,CLOUD,N/A,0,0.013
V5,65.26,-77.91,28.22,61.01,697.77,TRAFFIC,403.53,100,64.38,1.0872,0.3451,140.2496,40.353,0.026784,40.379784,0.1258,144.463,RSU,LOW,0,0.583
V5,60.34,-77.89,25.84,61.06,697.15,TRAFFIC,628.67,100,51.85,1.1179,0.7782,67.2807,31.4335,0.120613,31.554113,0.078,81.3135,CLOUD,N/A,0,1.088
V5,57.37,-77.58,26.48,60.71,689.38,TRAFFIC,520.28,100,41.83,2.1191,0.3961,69.9458,26.014,0.115666,26.129666,0.1131,81.5592,CLOUD,N/A,0,1.58
V5,64.97,-78.81,26.8,60.29,720.23,TRAFFIC,493.87,100,67.38,3.0096,0.5719,67.9816,24.6935,0.118191,24.811691,0.1396,79.0055,CLOUD,N/A,0,2.078
V5,57.61,-78.32,28.83,60.09,708.03,INFOTAINMENT,2947.96,1000,23.0,3.6275,0.4866,131.6285,147.398,1.125879,148.523879,0.1496,197.4312,CLOUD,N/A,0,2.522
V5,65.49,-77.81,29.2,60.12,695.25,INFOTAINMENT,1352.2,1000,37.78,4.2248,0.7883,141.398,67.61,0.562355,68.172355,0.1448,171.581,CLOUD,N/A,0,3.056
V5,62.65,-80.48,29.41,60.82,762.06,TRAFFIC,423.62,100,54.71,1.361,0.4628,71.8809,21.181,0.184904,21.365904,0.3418,81.3367,CLOUD,N/A,0,3.52
V5,58.32,-80.54,29.22,59.93,763.57,TRAFFIC,308.77,100,57.6,4.6689,0.8421,134.6481,30.877,0.025801,30.902801,0.6842,111.1171,RSU,LOW,1,4.094
V5,60.98,-77.56,25.68,60.9,689.06,TRAFFIC,679.48,100,63.76,4.8426,0.7544,67.4203,33.974,0.125645,34.099645,0.1429,82.5873,CLOUD,N/A,0,4.579
V5,59.25,-76.78,26.53,59.9,669.62,TRAFFIC,350.94,100,61.86,4.7952,0.9641,89.1601,17.547,0.078923,17.625923,0.0532,96.9936,CLOUD,N/A,0,5.06
V5,66.23,-76.99,27.83,58.95,674.77,INFOTAINMENT,1281.29,1000,42.36,1.952,0.9877,66.7887,64.0645,0.388703,64.453203,0.1209,95.3889,CLOUD,N/A,0,5.564
V5,65.89,-77.24,26.25,60.01,681.06,SAFETY,151.33,10,63.24,1.0051,0.5702,123.2584,15.133,0.006382,15.139382,0.2769,54.6166,RSU,LOW,0,6.038
V5,62.48,-78.87,29.32,60.82,721.82,TRAFFIC,574.86,100,44.88,1.2948,0.892,79.4909,28.743,0.245772,28.988772,0.0574,92.3226,CLOUD,N/A,0,6.517
V5,60.77,-79.53,29.49,59.03,738.2,SAFETY,218.81,10,78.41,2.9309,0.3217,144.2442,21.881,0.019457,21.900457,0.278,78.4681,RSU,LOW,1,7.01
V5,59.08,-81.01,28.61,60.51,775.19,INFOTAINMENT,1530.53,1000,28.45,1.9502,0.3347,107.177,76.5265,0.555663,77.082163,0.2861,141.3406,CLOUD,N/A,0,7.543
V5,59.97,-80.29,26.0,58.96,757.37,SAFETY,134.17,10,68.75,1.3277,0.8906,80.8353,13.417,0.005341,13.422341,0.4956,48.8085,RSU,LOW,1,8.009
V5,62.46,-83.36,26.85,60.45,834.12,TRAFFIC,405.32,100,53.95,1.905,0.488,56.1639,20.266,0.098122,20.364122,0.2586,65.2112,CLOUD,N/A,0,8.534
V5,62.43,-80.5,27.77,57.59,762.55,INFOTAINMENT,2636.81,1000,32.56,3.1421,0.9068,97.4824,131.8405,0.788949,132.629449,0.2579,156.3398,CLOUD,N/A,0,9.09
V5,64.16,-84.2,29.0,59.17,854.95,TRAFFIC,548.11,100,43.61,4.0288,0.421,148.4368,27.4055,0.21769,27.62319,0.2626,160.6714,CLOUD,N/A,0,9.542
V5,66.9,-85.7,28.14,59.34,892.5,INFOTAINMENT,1515.77,1000,47.32,4.6567,0.3469,88.8099,75.7885,0.493859,76.282359,0.2776,122.6441,CLOUD,N/A,0,10.046
V5,65.75,-81.38,27.61,57.78,784.58,TRAFFIC,465.78,100,44.45,3.3517,0.8309,143.965,23.289,0.134323,23.423323,0.2601,154.3619,CLOUD,N/A,0,10.529
V5,62.38,-78.76,26.92,59.57,718.91,TRAFFIC,543.58,100,41.12,2.1017,0.4007,110.8655,27.179,0.133731,27.312731,0.139,122.999,CLOUD,N/A,0,11.033
V5,59.4,-85.84,29.49,57.65,896.01,SAFETY,263.48,10,69.09,2.1214,0.6441,119.6183,26.348,0.023429,26.371429,0.6476,94.7441,RSU,LOW,1,11.597
V5,61.45,-76.81,27.08,57.12,670.31,TRAFFIC,375.17,100,46.34,4.2959,0.8187,125.9493,18.7585,0.095763,18.854263,0.1015,134.3236,CLOUD,N/A,0,12.016
V5,60.13,-74.77,24.26,58.55,619.19,INFOTAINMENT,1057.9,1000,25.78,4.3317,0.8859,74.949,52.895,0.141063,53.036063,0.1205,98.5628,CLOUD,N/A,0,12.527
V5,65.26,-82.45,25.62,58.45,811.13,SAFETY,174.49,10,77.82,1.7103,0.9093,108.688,17.449,0.006365,17.455365,0.3654,63.2272,RSU,LOW,1,13.075
V5,63.91,-78.6,25.81,59.54,714.88,TRAFFIC,685.97,100,65.71,3.5895,0.7744,76.9084,34.2985,0.1307,34.4292,0.128,92.2202,CLOUD,N/A,0,13.577
V5,57.11,-83.01,28.01,55.98,825.22,SAFETY,150.48,10,84.15,2.2218,0.9769,114.274,15.048,0.009517,15.057517,0.4506,54.7198,RSU,LOW,1,14.025
V5,61.69,-86.28,26.99,57.15,906.9,SAFETY,202.3,10,79.87,4.3731,0.562,114.7342,20.23,0.010116,20.240116,0.4194,72.812,RSU,LOW,1,14.506
V5,66.9,-87.24,26.31,57.24,930.99,INFOTAINMENT,2784.75,1000,28.96,1.5997,0.8358,139.9687,139.2375,0.595328,139.832828,0.31,202.1283,CLOUD,N/A,0,15.066
V5,63.83,-83.72,29.99,56.61,843.08,TRAFFIC,467.43,100,51.65,1.1413,0.7956,107.2042,23.3715,0.233177,23.604677,0.2722,117.6379,CLOUD,N/A,0,15.553
V5,64.87,-84.23,27.54,55.28,855.82,INFOTAINMENT,2681.28,1000,46.29,1.7245,0.3683,62.7944,134.064,0.760873,134.824873,0.3263,122.6444,CLOUD,N/A,0,16.018
V5,63.82,-72.9,21.78,58.86,572.52,INFOTAINMENT,1614.17,1000,43.64,2.3253,0.4824,79.4051,80.7085,0.121596,80.830096,0.1366,115.4357,CLOUD,N/A,0,16.558
V5,66.46,-89.08,27.5,60.6,976.93,INFOTAINMENT,1763.34,1000,28.95,1.2162,0.898,63.7365,88.167,0.495799,88.662799,0.3069,103.0968,CLOUD,N/A,0,17.091
V5,61.6,-85.76,28.89,58.87,894.05,TRAFFIC,552.41,100,45.3,3.538,0.3033,77.3528,27.6205,0.21391,27.83441,0.3264,89.6834,CLOUD,N/A,0,17.549
V5,64.66,-83.81,28.17,60.45,845.14,TRAFFIC,686.13,100,51.5,1.1509,0.4396,87.3101,34.3065,0.2251,34.5316,0.3333,102.6255,CLOUD,N/A,0,18.019
V5,63.79,-75.86,28.47,56.44,646.42,TRAFFIC,351.57,100,51.51,3.3547,0.4169,132.3844,35.157,0.024718,35.181718,0.1582,125.9776,RSU,LOW,0,18.56
V5,60.4,-92.83,26.71,54.33,1070.74,INFOTAINMENT,1718.5,1000,25.65,4.7923,0.9427,90.3392,85.925,0.402828,86.327828,0.2631,128.6986,CLOUD,N/A,0,19.073
V5,62.92,-78.51,28.25,59.76,712.78,SAFETY,275.31,10,67.67,3.1389,0.334,149.468,27.531,0.0184,27.5494,0.2307,98.659,RSU,LOW,1,19.569
V5,61.19,-82.87,27.37,58.04,821.69,TRAFFIC,578.08,100,58.91,2.2045,0.7632,116.2483,28.904,0.157746,29.061746,0.2637,129.1519,CLOUD,N/A,0,20.083
V5,58.07,-72.43,20.57,55.19,560.73,SAFETY,139.73,10,65.99,2.052,0.6662,70.1673,13.973,0.001593,13.974593,0.1591,50.5698,RSU,LOW,0,20.55
V5,59.1,-77.66,25.01,53.24,691.6,TRAFFIC,662.75,100,65.06,3.6761,0.4044,59.0083,33.1375,0.105032,33.242532,0.0601,73.8018,CLOUD,N/A,0,21.026
V5,59.33,-76.77,27.32,52.58,669.25,SAFETY,134.94,10,61.18,2.1623,0.8611,81.2707,13.494,0.00728,13.50128,0.119,49.054,RSU,LOW,0,21.505
V5,65.54,-73.43,21.79,55.24,585.86,TRAFFIC,548.72,100,66.35,1.3718,0.8705,68.2869,27.436,0.041431,27.477431,0.0772,80.5351,CLOUD,N/A,0,22.039
V5,65.53,-86.25,28.98,53.88,906.29,SAFETY,239.23,10,61.76,4.7699,0.4116,91.6028,11.9615,0.094577,12.056077,0.3178,96.9428,CLOUD,N/A,0,22.518
V5,60.82,-69.33,23.42,57.78,483.2,INFOTAINMENT,2946.89,1000,23.92,4.6816,0.3791,91.1284,147.3445,0.323843,147.668343,0.0814,156.9072,CLOUD,N/A,0,23.07
V5,63.8,-84.59,27.83,53.87,864.86,INFOTAINMENT,2339.69,1000,30.15,3.0924,0.7904,59.5242,116.9845,0.709787,117.694287,0.2846,111.7494,CLOUD,N/A,0,23.568
V5,60.87,-84.21,29.94,53.03,855.33,SAFETY,228.68,10,64.71,4.3954,0.8963,136.9416,22.868,0.022554,22.890554,0.4967,82.5677,RSU,LOW,1,24.097
V5,57.52,-86.85,27.02,58.9,921.16,TRAFFIC,483.64,100,64.04,2.7924,0.8996,94.7068,24.182,0.121757,24.303757,0.3153,105.5023,CLOUD,N/A,0,24.51
V6,63.02,-52.01,16.52,64.57,50.16,TRAFFIC,382.74,100,60.14,4.8014,0.5543,55.4275,19.137,0.008588,19.145588,0.106,63.9708,CLOUD,N/A,0,0.062
V6,66.84,-52.24,15.57,64.44,55.9,INFOTAINMENT,1443.49,1000,30.24,4.3195,0.9751,79.1984,72.1745,0.026025,72.200525,0.0546,111.4192,CLOUD,N/A,0,0.516
V6,63.51,-52.47,15.53,64.28,61.81,TRAFFIC,375.02,100,67.91,2.5716,0.6199,128.142,37.502,0.00134,37.50334,0.0197,134.5556,RSU,LOW,0,1.093
V6,70.48,-52.8,17.25,64.22,69.91,TRAFFIC,682.48,100,44.04,2.9953,0.6713,54.8572,34.124,0.018116,34.142116,0.0983,70.0911,CLOUD,N/A,0,1.551
V6,71.32,-52.59,18.65,64.43,64.87,SAFETY,177.48,10,78.02,4.5308,0.6529,88.4663,17.748,0.001301,17.749301,0.0924,64.0386,RSU,LOW,0,2.027
V6,71.75,-52.36,15.67,63.6,59.12,TRAFFIC,580.01,100,62.45,2.1957,0.791,136.0708,29.0005,0.010701,29.011201,0.1133,149.0175,CLOUD,N/A,0,2.52
V6,68.35,-52.05,18.36,64.22,51.24,INFOTAINMENT,2300.17,1000,48.75,3.0156,0.786,82.2381,115.0085,0.078837,115.087337,0.098,133.5812,CLOUD,N/A,0,3.057
V6,68.78,-53.75,19.21,63.99,93.69,TRAFFIC,638.92,100,64.25,3.0909,0.3177,64.5327,31.946,0.026633,31.972633,0.125,78.7943,CLOUD,N/A,0,3.516
V6,64.98,-54.44,18.45,64.17,110.89,TRAFFIC,601.44,100,40.97,4.2561,0.3717,136.8035,30.072,0.021046,30.093046,0.1242,150.2285,CLOUD,N/A,0,4.056
V6,64.49,-54.52,16.44,63.16,113.0,TRAFFIC,670.59,100,51.63,4.8268,0.9831,81.2654,33.5295,0.014772,33.544272,0.0751,96.2339,CLOUD,N/A,0,4.562
V6,69.92,-54.99,19.56,62.83,124.66,INFOTAINMENT,2295.26,1000,42.65,3.1865,0.7224,127.6147,114.763,0.103706,114.866706,0.0677,178.8482,CLOUD,N/A,0,5.068
V6,63.98,-53.2,16.89,64.19,79.94,TRAFFIC,522.64,100,43.9,3.3359,0.4785,83.0563,26.132,0.012769,26.144769,0.0654,94.7224,CLOUD,N/A,0,5.532
V6,62.62,-54.04,18.31,62.33,100.97,TRAFFIC,529.07,100,50.74,4.1361,0.5225,71.9962,26.4535,0.017926,26.471426,0.1005,83.8058,CLOUD,N/A,0,6.042
V6,67.48,-51.13,16.07,64.33,28.29,TRAFFIC,444.32,100,46.55,4.0106,0.6713,149.6631,22.216,0.008988,22.224988,0.0509,159.581,CLOUD,N/A,0,6.567
V6,66.57,-54.36,18.11,62.04,109.04,INFOTAINMENT,2365.1,1000,29.63,4.6637,0.9615,88.5876,118.255,0.076528,118.331528,0.1411,141.38,CLOUD,N/A,0,7.082
V6,65.86,-53.02,15.22,62.16,75.41,INFOTAINMENT,1385.02,1000,35.42,4.7928,0.4172,145.6276,69.251,0.023037,69.274037,0.0565,176.5432,CLOUD,N/A,0,7.567
V6,69.85,-52.88,15.52,61.8,71.97,TRAFFIC,581.1,100,69.29,4.1008,0.7526,143.9751,29.055,0.010357,29.065357,0.0959,156.9461,CLOUD,N/A,0,8.033
V6,62.99,-56.71,17.79,64.39,167.68,TRAFFIC,391.06,100,47.76,2.5521,0.7412,93.3025,19.553,0.011755,19.564755,0.1035,102.0315,CLOUD,N/A,0,8.564
V6,68.29,-54.73,18.5,61.85,118.27,SAFETY,285.61,10,63.18,4.1476,0.5109,58.6505,14.2805,0.01011,14.29061,0.0895,65.0257,CLOUD,N/A,0,9.066
V6,66.85,-50.4,16.95,62.54,10.0,INFOTAINMENT,2091.45,1000,48.8,1.5763,0.7741,141.4169,104.5725,0.05181,104.62431,0.0873,188.1011,CLOUD,N/A,0,9.595
V6,67.65,-50.4,15.03,62.35,10.0,TRAFFIC,514.86,100,68.41,2.2188,0.8238,140.3546,25.743,0.008197,25.751197,0.1146,151.847,CLOUD,N/A,0,10.051
V6,63.72,-58.32,15.97,63.64,208.11,TRAFFIC,619.86,100,65.57,4.4056,0.9527,149.4313,30.993,0.012254,31.005254,0.0791,163.2675,CLOUD,N/A,0,10.507
V6,63.09,-54.04,16.65,61.38,100.93,SAFETY,231.09,10,63.0,3.4781,0.9301,81.7786,23.109,0.001069,23.110069,0.0655,83.4622,RSU,LOW,0,11.058
V6,67.77,-51.77,17.14,62.89,44.29,SAFETY,149.24,10,66.65,3.9593,0.6053,134.011,14.924,0.000772,14.924772,0.076,53.9053,RSU,LOW,0,11.546
V6,65.7,-55.15,15.88,63.1,128.76,TRAFFIC,636.72,100,65.76,1.56,0.677,76.3235,31.836,0.012329,31.848329,0.0575,90.536,CLOUD,N/A,0,12.002
V6,67.18,-55.73,17.03,64.41,143.37,TRAFFIC,662.52,100,56.55,3.1739,0.9991,97.2104,33.126,0.016717,33.142717,0.0723,111.9988,CLOUD,N/A,0,12.577
V6,69.44,-54.06,17.55,63.06,101.39,TRAFFIC,500.87,100,59.88,4.3919,0.8646,111.4036,25.0435,0.014246,25.057746,0.0946,122.5837,CLOUD,N/A,0,13.018
V6,71.6,-62.28,18.68,61.01,307.09,TRAFFIC,443.52,100,46.56,2.9506,0.344,86.9435,22.176,0.016364,22.192364,0.1408,96.8435,CLOUD,N/A,0,13.536
V6,66.81,-50.4,19.9,62.02,10.0,TRAFFIC,581.49,100,55.64,4.3186,0.8844,76.3316,29.0745,0.028413,29.102913,0.1154,89.3113,CLOUD,N/A,0,14.037
V6,68.64,-55.2,16.88,59.72,129.91,INFOTAINMENT,2032.74,1000,30.59,4.4709,0.6408,98.211,101.637,0.049551,101.686551,0.0639,143.5847,CLOUD,N/A,0,14.517
V6,62.88,-50.4,15.93,60.71,10.0,TRAFFIC,586.92,100,43.55,1.9214,0.8678,122.0256,29.346,0.011496,29.357496,0.0711,135.1265,CLOUD,N/A,0,15.016
V6,70.44,-50.4,17.87,64.43,10.0,TRAFFIC,551.82,100,41.18,3.2891,0.3391,75.826,27.591,0.016895,27.607895,0.1099,88.1434,CLOUD,N/A,0,15.556
V6,62.3,-58.31,16.42,59.96,207.8,SAFETY,189.84,10,89.78,4.4692,0.4194,133.0364,18.984,0.000833,18.984833,0.0815,68.2194,RSU,LOW,0,16.018
